income,life expectancy,population size,region
1910,29.1,775000,Americas
1930,29.1,789000,Americas
1950,29.1,803000,Americas
1960,29.1,819000,Americas
1980,29.1,836000,Americas
1990,29.1,853000,Americas
2010,29.1,872000,Americas
2030,29.1,889000,Americas
2050,29.1,908000,Americas
2060,29.2,928000,Americas
2080,29.2,948000,Americas
2100,29.2,968000,Americas
2120,29.2,988000,Americas
2130,29.2,1010000,Americas
2150,29.2,1030000,Americas
2170,29.2,1050000,Americas
2190,29.3,1080000,Americas
2210,29.3,1100000,Americas
2220,25.9,1120000,Americas
2240,29.3,1150000,Americas
2260,29.3,1170000,Americas
2230,29.3,1200000,Americas
2300,29.3,1220000,Americas
2350,29.3,1250000,Americas
2450,29.3,1270000,Americas
2230,29.4,1300000,Americas
2570,29.4,1330000,Americas
2220,29.4,1360000,Americas
2530,29.4,1390000,Americas
2490,29.4,1420000,Americas
2500,29.4,1450000,Americas
2200,30.2,1480000,Americas
1960,30.9,1510000,Americas
2190,31.7,1540000,Americas
2230,32.5,1570000,Americas
2420,33.2,1610000,Americas
2330,34,1640000,Americas
2510,34.7,1680000,Americas
2300,35.5,1710000,Americas
2440,36.3,1750000,Americas
2610,37,1790000,Americas
2520,37.8,1820000,Americas
2680,38.6,1860000,Americas
2890,39.3,1900000,Americas
2690,40.1,1940000,Americas
2540,40.9,1980000,Americas
2550,41.6,2030000,Americas
3160,42.4,2070000,Americas
3960,43.1,2110000,Americas
3530,43.9,2160000,Americas
3440,44.7,2200000,Americas
3410,45.2,2240000,Americas
3570,46.1,2280000,Americas
3710,47.1,2320000,Americas
3640,48,2370000,Americas
3720,48.9,2430000,Americas
3890,49.8,2490000,Americas
3970,50.7,2550000,Americas
3930,51.6,2620000,Americas
3970,52.4,2690000,Americas
4000,53.2,2760000,Americas
4000,54,2840000,Americas
4340,54.7,2930000,Americas
4380,55.4,3020000,Americas
4630,56.1,3110000,Americas
4720,56.6,3200000,Americas
4870,57.2,3290000,Americas
4960,57.7,3380000,Americas
4940,58.1,3480000,Americas
4920,58.5,3570000,Americas
4870,58.9,3670000,Americas
4940,59.5,3770000,Americas
5090,59.9,3860000,Americas
5180,60.7,3960000,Americas
5380,61.3,4050000,Americas
5520,61.9,4150000,Americas
5570,62.5,4240000,Americas
5740,63.1,4330000,Americas
5950,63.7,4420000,Americas
5700,64.2,4500000,Americas
5140,64.8,4580000,Americas
4760,58.7,4660000,Americas
4530,62.4,4730000,Americas
4500,61.1,4790000,Americas
4530,63,4860000,Americas
4550,64.6,4920000,Americas
4500,64.6,4990000,Americas
4530,66.1,5050000,Americas
4520,67.4,5120000,Americas
4480,65.9,5190000,Americas
4530,68.2,5250000,Americas
4630,68.5,5330000,Americas
4910,69.2,5400000,Americas
5200,69.5,5470000,Americas
5450,69.8,5540000,Americas
5730,70.3,5610000,Americas
5760,70.6,5670000,Americas
5950,71.1,5730000,Americas
6120,71.3,5780000,Americas
6280,71.9,5830000,Americas
6360,72.2,5870000,Americas
6430,71.9,5910000,Americas
6540,72.7,5940000,Americas
6660,72.8,5970000,Americas
6750,72.9,6000000,Americas
6960,73.1,6030000,Americas
7200,73.3,6060000,Americas
7440,73.5,6080000,Americas
7500,73.8,6110000,Americas
7230,73.8,6140000,Americas
7300,74.1,6160000,Americas
7430,74.3,6190000,Americas
7530,74.5,6220000,Americas
7640,74.6,6250000,Americas
7710,74.8,6280000,Americas
7850,75,6310000,Americas
7990,75.3,6340000,Americas
8150,75.5,6380000,Americas
8290,75.8,6410000,Americas
356,29.8,80400,Africa
356,29.8,80400,Africa
357,29.8,80400,Africa
357,29.8,80400,Africa
357,29.8,80400,Africa
358,29.8,80400,Africa
358,29.8,80400,Africa
359,29.8,80400,Africa
359,29.8,80400,Africa
360,29.8,80400,Africa
360,29.8,80400,Africa
361,29.8,80400,Africa
361,29.8,80400,Africa
362,29.8,80500,Africa
362,29.8,80500,Africa
363,29.8,80600,Africa
363,29.8,80600,Africa
364,29.8,80700,Africa
364,29.8,80800,Africa
365,29.8,81000,Africa
365,29.8,81100,Africa
366,29.8,81200,Africa
366,29.8,81400,Africa
367,29.8,81600,Africa
367,29.8,81700,Africa
368,29.8,81900,Africa
368,29.8,82100,Africa
369,29.8,82400,Africa
369,29.8,82600,Africa
370,29.8,82800,Africa
370,29.8,83100,Africa
370,29.8,83400,Africa
371,29.8,83700,Africa
371,29.8,83900,Africa
372,29.8,84200,Africa
372,29.8,84500,Africa
373,29.8,84800,Africa
373,29.8,85100,Africa
374,29.8,85300,Africa
374,29.8,85600,Africa
375,29.8,85900,Africa
375,29.8,86200,Africa
376,29.8,86500,Africa
376,29.8,86800,Africa
377,29.8,87100,Africa
377,29.8,87300,Africa
378,29.8,87600,Africa
378,29.8,87900,Africa
379,29.8,88200,Africa
379,29.8,88500,Africa
380,29.8,88800,Africa
380,29.8,89100,Africa
381,29.8,89400,Africa
381,29.8,89700,Africa
382,29.8,90000,Africa
382,29.8,90300,Africa
383,29.8,90600,Africa
383,29.8,90900,Africa
384,29.8,91200,Africa
385,29.8,91600,Africa
385,29.8,91900,Africa
386,29.8,92200,Africa
386,29.8,92500,Africa
387,29.8,92800,Africa
387,29.8,93100,Africa
388,29.8,93400,Africa
388,29.8,93800,Africa
389,29.8,94100,Africa
389,29.8,94400,Africa
390,29.8,94700,Africa
390,29.8,95000,Africa
391,29.8,95400,Africa
391,29.9,95700,Africa
392,29.9,96000,Africa
392,29.9,96300,Africa
393,30,96700,Africa
393,30,97000,Africa
394,30,97300,Africa
394,30.1,97600,Africa
395,30.1,98000,Africa
395,30.1,98300,Africa
396,30.2,98600,Africa
396,30.2,99000,Africa
397,30.2,99300,Africa
397,30.3,99600,Africa
398,30.3,100000,Africa
399,30.3,100000,Africa
399,30.4,101000,Africa
400,30.4,101000,Africa
400,30.4,101000,Africa
401,30.5,102000,Africa
401,30.5,102000,Africa
402,30.5,102000,Africa
402,30.6,103000,Africa
403,30.6,103000,Africa
403,30.6,103000,Africa
404,30.7,104000,Africa
404,30.7,104000,Africa
405,30.7,104000,Africa
405,30.8,105000,Africa
406,30.8,105000,Africa
407,30.8,106000,Africa
409,30.9,106000,Africa
410,30.9,106000,Africa
412,30.9,107000,Africa
413,31,107000,Africa
415,31,107000,Africa
416,31,108000,Africa
418,31.1,108000,Africa
419,31.1,108000,Africa
420,31.1,109000,Africa
422,31.2,109000,Africa
423,31.2,110000,Africa
425,31.3,110000,Africa
426,31.3,110000,Africa
428,31.3,111000,Africa
429,31.4,111000,Africa
431,31.4,111000,Africa
432,12.1,112000,Africa
434,31.4,112000,Africa
435,31.5,114000,Africa
437,31.5,116000,Africa
438,31.6,120000,Africa
440,31.6,124000,Africa
441,31.6,129000,Africa
442,31.6,133000,Africa
444,31.7,137000,Africa
445,31.7,142000,Africa
447,31.8,147000,Africa
448,31.8,152000,Africa
449,31.8,157000,Africa
451,31.9,162000,Africa
452,31.9,166000,Africa
454,31.9,168000,Africa
455,31.9,169000,Africa
456,32,169000,Africa
458,32,169000,Africa
459,32,170000,Africa
461,32.1,170000,Africa
462,32.1,171000,Africa
464,32.2,171000,Africa
465,32.2,171000,Africa
467,32.2,174000,Africa
468,32.3,178000,Africa
469,32.3,184000,Africa
471,32.3,191000,Africa
472,33.3,197000,Africa
474,34.2,204000,Africa
475,35.1,212000,Africa
477,36,219000,Africa
478,36.9,226000,Africa
496,37.1,231000,Africa
506,37.5,234000,Africa
519,37.9,236000,Africa
540,38.2,238000,Africa
548,38.6,239000,Africa
563,39,242000,Africa
573,39.4,245000,Africa
583,39.7,248000,Africa
607,40.1,252000,Africa
659,40.5,255000,Africa
712,40.9,259000,Africa
782,41.2,263000,Africa
888,41.6,267000,Africa
1010,42,271000,Africa
1130,42.4,277000,Africa
1170,42.7,285000,Africa
1230,43.1,293000,Africa
1250,43.5,301000,Africa
1200,43.9,306000,Africa
1150,44.2,307000,Africa
1040,44.5,302000,Africa
899,44.8,293000,Africa
936,45.1,281000,Africa
991,45.5,269000,Africa
1140,46,260000,Africa
1270,46.6,252000,Africa
1280,47.3,247000,Africa
1380,47.8,244000,Africa
1350,44.3,247000,Africa
1290,48.6,255000,Africa
1250,49,270000,Africa
1240,49.3,291000,Africa
1200,49.4,314000,Africa
1120,49.3,338000,Africa
1190,49.4,359000,Africa
1100,49.3,376000,Africa
1110,49,390000,Africa
1100,48.8,402000,Africa
1060,48.6,414000,Africa
1000,48.2,427000,Africa
958,48,441000,Africa
1250,48,455000,Africa
1340,47.9,471000,Africa
1510,47.9,487000,Africa
1720,47.9,505000,Africa
2750,48.5,524000,Africa
6620,50.7,545000,Africa
7880,52,567000,Africa
9510,53.1,590000,Africa
10800,54.4,614000,Africa
16900,55.8,640000,Africa
19400,57,666000,Africa
21200,57.5,695000,Africa
28100,58,725000,Africa
31400,58.1,757000,Africa
32300,59,792000,Africa
35600,59.4,829000,Africa
40000,59.8,868000,Africa
38700,60.3,909000,Africa
33700,60.9,951000,Africa
34400,61.4,994000,Africa
35600,62.3,1040000,Africa
32700,63.7,1080000,Africa
31200,64.7,1130000,Africa
27200,65.2,1180000,Africa
23700,65.5,1220000,Africa
21900,65.8,1270000,Africa
20500,66.1,1310000,Africa
532,30.2,205000,Africa
532,30.2,205000,Africa
532,30.2,205000,Africa
532,30.2,205000,Africa
532,30.2,205000,Africa
532,30.2,205000,Africa
532,30.2,205000,Africa
533,30.2,205000,Africa
533,30.2,205000,Africa
533,30.2,205000,Africa
533,30.2,205000,Africa
533,30.2,205000,Africa
533,30.2,205000,Africa
533,30.2,206000,Africa
533,30.2,206000,Africa
533,30.2,207000,Africa
533,30.2,208000,Africa
533,30.2,209000,Africa
533,30.2,210000,Africa
534,30.2,211000,Africa
534,30.2,212000,Africa
535,30.2,214000,Africa
536,30.2,216000,Africa
538,30.2,217000,Africa
539,30.2,219000,Africa
540,30.2,222000,Africa
542,30.2,224000,Africa
543,30.2,226000,Africa
545,30.2,229000,Africa
546,30.2,232000,Africa
547,30.2,235000,Africa
549,30.2,238000,Africa
550,30.2,241000,Africa
552,30.2,244000,Africa
553,30.2,247000,Africa
554,30.2,251000,Africa
556,30.2,254000,Africa
557,30.2,257000,Africa
559,30.2,261000,Africa
560,30.2,264000,Africa
561,30.2,268000,Africa
563,30.2,271000,Africa
564,30.2,275000,Africa
566,30.2,279000,Africa
567,30.2,282000,Africa
569,30.2,286000,Africa
570,30.2,290000,Africa
572,30.2,294000,Africa
573,30.2,298000,Africa
575,30.2,302000,Africa
576,30.2,306000,Africa
577,30.2,310000,Africa
579,30.2,314000,Africa
580,30.2,318000,Africa
582,30.2,322000,Africa
583,30.2,326000,Africa
585,30.2,331000,Africa
586,30.2,335000,Africa
588,30.2,340000,Africa
589,30.2,344000,Africa
591,30.2,349000,Africa
592,30.2,353000,Africa
594,30.2,358000,Africa
595,30.2,363000,Africa
597,30.2,368000,Africa
598,30.2,373000,Africa
600,30.2,377000,Africa
601,30.2,382000,Africa
603,30.2,388000,Africa
605,30.2,393000,Africa
606,30.2,398000,Africa
608,30.2,403000,Africa
609,30.3,409000,Africa
611,30.3,414000,Africa
612,30.3,419000,Africa
614,30.4,425000,Africa
615,30.4,430000,Africa
617,30.4,436000,Africa
619,30.5,442000,Africa
620,30.5,448000,Africa
622,30.6,454000,Africa
623,30.6,459000,Africa
625,30.6,465000,Africa
627,30.7,472000,Africa
628,30.7,478000,Africa
630,30.7,484000,Africa
631,30.8,490000,Africa
633,30.8,497000,Africa
635,30.9,503000,Africa
636,30.9,510000,Africa
638,30.9,517000,Africa
639,30.9,524000,Africa
641,31,531000,Africa
643,31,538000,Africa
644,31.1,545000,Africa
646,31.1,552000,Africa
648,31.1,559000,Africa
649,31.2,567000,Africa
651,31.2,574000,Africa
653,31.2,582000,Africa
654,31.3,590000,Africa
656,31.3,598000,Africa
658,31.4,605000,Africa
659,31.4,613000,Africa
661,31.4,622000,Africa
663,31.5,630000,Africa
664,31.5,638000,Africa
666,31.5,646000,Africa
668,31.6,655000,Africa
669,31.6,664000,Africa
671,31.6,672000,Africa
673,31.7,681000,Africa
675,31.7,690000,Africa
676,31.7,699000,Africa
679,31.8,709000,Africa
683,31.8,718000,Africa
686,31.9,728000,Africa
689,31.9,737000,Africa
692,12.3,747000,Africa
696,32,757000,Africa
699,32,767000,Africa
703,32,777000,Africa
706,32.1,788000,Africa
710,32.1,798000,Africa
713,32.1,809000,Africa
717,32.2,820000,Africa
720,32.2,830000,Africa
724,32.2,841000,Africa
728,32.3,853000,Africa
731,32.3,864000,Africa
735,32.4,875000,Africa
739,32.4,887000,Africa
742,32.4,899000,Africa
746,32.5,911000,Africa
750,32.5,923000,Africa
754,32.5,935000,Africa
757,32.6,948000,Africa
761,32.6,960000,Africa
765,32.6,973000,Africa
769,32.7,986000,Africa
773,32.7,999000,Africa
776,32.8,1010000,Africa
780,32.8,1030000,Africa
784,32.8,1040000,Africa
788,32.9,1050000,Africa
792,32.9,1070000,Africa
796,34.1,1080000,Africa
800,35.3,1100000,Africa
804,36.5,1110000,Africa
808,37.6,1130000,Africa
812,38.8,1140000,Africa
821,39,1160000,Africa
831,39.2,1180000,Africa
864,39.5,1200000,Africa
850,39.7,1220000,Africa
880,40,1250000,Africa
893,40.3,1280000,Africa
871,40.5,1300000,Africa
883,40.8,1330000,Africa
890,41.1,1360000,Africa
919,41.4,1400000,Africa
935,41.7,1430000,Africa
948,42,1470000,Africa
965,42.3,1510000,Africa
976,42.7,1550000,Africa
1020,43.1,1590000,Africa
1040,43.5,1630000,Africa
1090,44,1670000,Africa
1120,44.4,1720000,Africa
1130,44.9,1760000,Africa
1090,45.3,1810000,Africa
1110,45.7,1860000,Africa
1120,46,1910000,Africa
1120,46.4,1970000,Africa
1090,46.8,2020000,Africa
1020,47.1,2080000,Africa
999,47.4,2130000,Africa
983,47.7,2190000,Africa
913,48,2250000,Africa
994,48.3,2320000,Africa
997,48.5,2390000,Africa
999,48.9,2450000,Africa
981,49.3,2530000,Africa
1030,49.6,2600000,Africa
970,49.8,2670000,Africa
832,49.9,2750000,Africa
884,50.4,2840000,Africa
975,50.9,2920000,Africa
950,51.4,3010000,Africa
915,51.8,3070000,Africa
908,52.4,3110000,Africa
1000,53,3130000,Africa
1110,54,3120000,Africa
1270,55,3100000,Africa
1540,55.8,3090000,Africa
1590,56.6,3090000,Africa
1720,57.2,3120000,Africa
1830,57.8,3160000,Africa
1820,58.4,3220000,Africa
1780,49.6,3300000,Africa
1680,58.1,3390000,Africa
1770,59.5,3500000,Africa
1770,59.8,3610000,Africa
1660,60,3740000,Africa
1630,60.3,3860000,Africa
1630,60.5,3970000,Africa
1570,60.8,4070000,Africa
1560,61,4150000,Africa
1380,61.2,4230000,Africa
1410,61.5,4310000,Africa
1420,61.7,4390000,Africa
1510,62,4470000,Africa
1180,62.3,4560000,Africa
1160,62.6,4650000,Africa
1200,63,4750000,Africa
1240,63.4,4850000,Africa
1240,63.7,4950000,Africa
1250,64.1,5070000,Africa
1250,64.6,5190000,Africa
938,36.1,334000,Europe
939,35.7,334000,Europe
940,35.3,334000,Europe
941,34.8,334000,Europe
942,34.4,334000,Europe
943,33.9,334000,Europe
944,34.1,334000,Europe
945,34.3,334000,Europe
947,34.5,334000,Europe
948,34.7,334000,Europe
949,34.9,334000,Europe
950,35.5,334000,Europe
951,36.1,335000,Europe
952,36.8,335000,Europe
953,37.4,336000,Europe
954,38,336000,Europe
956,39.1,337000,Europe
957,40.2,338000,Europe
958,41.2,340000,Europe
959,42.3,341000,Europe
960,43.4,342000,Europe
966,41.8,344000,Europe
973,40.3,346000,Europe
979,38.7,348000,Europe
985,37.1,350000,Europe
992,35.6,353000,Europe
998,35.5,355000,Europe
1010,35.5,358000,Europe
1010,35.5,361000,Europe
1020,35.4,364000,Europe
1020,35.4,367000,Europe
1030,36,370000,Europe
1040,36.7,374000,Europe
1040,37.4,377000,Europe
1050,38,381000,Europe
1060,38.7,384000,Europe
1070,38.4,388000,Europe
1070,38,391000,Europe
1080,37.6,395000,Europe
1090,37.3,398000,Europe
1090,36.9,402000,Europe
1100,36.5,406000,Europe
1110,36.2,409000,Europe
1110,35.9,413000,Europe
1120,35.5,417000,Europe
1130,35.2,421000,Europe
1140,34.9,425000,Europe
1140,34.7,429000,Europe
1150,34.5,433000,Europe
1160,34.3,437000,Europe
1170,34,441000,Europe
1170,35.1,445000,Europe
1180,36.2,449000,Europe
1190,37.3,453000,Europe
